prompt,tag
关于怎样有效复习，你有什么建议？,0
请制作起草一份研究结论,0
请帮我求计算房贷利率：月供6000元，本金500000元，20年期，年利率多少,0
请仔细分析生物技术趋势,0
请翻译：Please backup your data before proceeding.,0
关于如何用物联网改善食品安全，有什么创意建议？,0
关于如何保护肝脏，请给出建议,0
请优化创作一份品牌故事,0
请解释如何进行代码审查,0
请计算计算保险金：保险金额100000元，保费费率0.5%，15年后应缴保费总额,0
客观请分析成本结构,0
请为创作一个卡通角色的设计方案提供创意方案,0
关于描述社会学概念，你能说些什么？,0
关于如何准备聚餐，你有什么建议？,0
请帮我写写一份健身计划,0
请分析请解释什么是操作系统,0
关于怎样购买运动装备，有什么技巧？,0
我对怎样提高学习效果有什么建议？,0
请为如何创新餐饮服务模式提出创意想法,0
详细分析事件的舆论导向,0
你能不能写一份毕业论文,0
我对如何提高沟通能力有什么建议？,0
深度分析学术论文观点,0
请翻译：We maintain the highest quality standards.,0
关于计算年龄：出生于1990年5月15日，请给出计算结果,0
请分析行业地位,0
我需要起草一份健康管理方案,0
请创作创作一份理论阐述,0
请帮我写描写古镇的风情,0
请帮我理解描述交通运输,0
关于如何提高沟通能力，你有什么实用建议？,0
请简单说明介绍新材料技术,0
请为创意减少塑料污染设计创新方案,0
关于怎样保持厨房整洁，你有什么建议？,0
关于请创作一个奇幻冒险故事，请提供创意解决方案,0
请详细介绍介绍量子纠缠,0
关于如何提高免疫力，请给出专业建议,0
全面请分析行业地位,0
如何如何培养批判性思维？请给我建议,0
关于如何寻找工作机会，你有什么实用建议？,0
请解释什么是软件架构,0
请为头脑风暴：创意生日聚会方案提供创意方案,0
我需要创作一份兴趣爱好列表,0
如何掌握如何整理小物件？,0
如何掌握如何预防感冒？,0
请翻译：Please update to the latest version of the application.,0
请优化写一首青春诗,0
请翻译：The delivery will be made on time.,0
请代为写一份数据分析报告,0
请创作一个标志设计理念,0
关于什么是虚拟化技术，请给出建议,0
如何掌握怎样观看体育比赛？,0
请给出将1000克转换为磅的计算,0
请评价什么是CDN的效果,0
什么是如何实现数据加密,0
深入请分析股票市场走势,0
请指导请解释什么是硬件架构,0
请帮我理解解释政治制度,0
请翻译：Have a nice day!,0
数据化分析事件的沟通策略,0
请指导什么是GPU加速,0
请指导我怎样制作西式料理,0
请翻译：Happy birthday!,0
协助我写一份竞品分析报告,0
深入请分析行业地位,0
关于怎样避免冲动消费，你有什么建议？,0
请推荐怎样进行合理运动的方法,0
请为设计一个展览空间提供创新思路,0
请分享怎样提高生活质量的经验,0
请翻译：Smart cities enhance urban living quality.,0
请解释什么是生物技术,0
协助我创作一份公司介绍,0
请详细介绍请解释HTTP/HTTPS协议,0
请为写一个关于时间旅行的科幻故事提出创意想法,0
请为如何制定考研复习计划给出建议,0
请帮我想出创意改善老年人睡眠质量的方法,0
关于如何提高社会文明程度，有什么创意建议？,0
请分享怎样保持心理健康的经验,0
关于请解释什么是边缘计算，请解释一下,0
请翻译：I'm sorry for being late.,0
请指导我怎样组织家庭活动,0
请翻译：Nice to meet you!,0
请撰写创作一份社交媒体文案,0
全面请分析这个销售数据的趋势,0
请求出计算退休年龄：2025年1月1日出生，何时达到60岁,0
请指导我如何建立团队协作,0
关于请解释移动开发工具，请解释一下,0
关于怎样提高自信心，请给出专业建议,0
请代为写一份感谢信,0
关于怎样进行瑜伽练习，请给出建议,0
请阐述描述地球磁场的要点,0
请为写一个关于爱情的故事提供创新思路,0
什么是请解释什么是数据仓库,0
请翻译：How much is it?,0
如何掌握如何烹饪海鲜？,0
关于如何处理水垢，请给我建议,0
请为设计一个商业模式创新提供创意方案,0
关于请解释什么是文件格式，请解释一下,0
请创作一份理论分析,0
请撰写创作一份理论模型,0
对比分析事件的媒体报道,0
请评价请解释什么是网络设备的效果,0
我对如何提高免疫力有什么建议？,0
关于写一个关于坚持的故事，你能想到什么创意？,0
对比请分析收入结构,0
请翻译：Congratulations on your success!,0
请帮我理解解释生物芯片,0
如何更好地如何欣赏音乐会？,0
请优化起草一份读书报告,0
关于请创作一个复仇故事，有什么创意建议？,0
关于解释核反应，你能说些什么？,0
请帮我想出创意设计一个共享经济模式的方法,0
请翻译：The terms and conditions are acceptable.,0
请指导一下如何参加志愿活动,0
关于怎样建立知识体系，你有什么建议？,0
请翻译：Good afternoon!,0
请指导我怎样培养新的兴趣爱好,0
请创作一个公共艺术装置,0
关于如何记忆大量知识点，请给出可操作的建议,0
请推荐如何寻找工作机会的方法,0
关于什么是测试驱动开发，请给出建议,0
请为写一个关于创新发明故事想出创新方案,0
如何如何购买宠物用品？,0
请说明什么是机器学习,0
请提供计算极限 lim(x→0) sin(x)/x的答案,0
如何实施什么是云计算,0
请解释请解释什么是虚拟机,0
数据化分析库存管理效率,0
请推荐如何制定理财计划的方法,0
请优化写一份学习心得,0
请仔细请分析产品的市场表现,0
请解释什么是微服务架构的应用,0
请推荐怎样管理个人形象的方法,0
请解释什么是GPU加速的应用,0
请为创意解决家庭暴力问题想出创新方案,0
关于设计一个产品包装，你能想到什么创意？,0
请讲解描述生物多样性,0
如何掌握怎样培养新的兴趣爱好？,0
请提供怎样学习数据分析的建议,0
请提供将1平方米转换为平方码的答案,0
关于设计一个风险管理策略，有什么创新思路？,0
如何掌握怎样处理护照签证？,0
关于什么是面向对象编程，请解释一下,0
请创作写一首关于时间的诗,0
请简单说明介绍工业革命的影响,0
请代我创作一份心情记录,0
请为创作一个美食主题故事提出创意想法,0
关于创作一个景观设计方案，请发挥创意,0
请计算将1牛顿转换为达因的结果,0
请翻译：Social media has changed how we communicate.,0
请翻译：Welcome to our restaurant.,0
请分析描述宗教文化,0
请推荐如何理财规划的方法,0
请为创作一个未来世界小说提供创新思路,0
请制作创作一份公司介绍,0
我对如何应对市场波动有什么建议？,0
请计算计算税率：工资8000元，税率20%，应缴税额,0
你能告诉我关于解释古埃及文明的信息吗？,0
关于求500的25%是多少，请给出计算结果,0
请翻译：Nice to meet you!,0
请告诉我如何如何选择停车位,0
请为创作一个插画作品想出创新方案,0
如何怎样节省交通费用？,0
请分析文本的逻辑结构,0
请说明请解释什么是软件工程的原理,0
关于怎样选择家居用品，请给我建议,0
请仔细分析VR/AR技术趋势,0
请讲解解释法国大革命,0
如何如何烹饪素食？,0
请翻译：What are the latest technology trends?,0
请计算将1焦耳转换为卡路里的数值,0
请给我创作一个动画角色设定的建议,0
请制作写一篇日记,0
请告诉我如何如何保护视力,0
请给出将1平方米转换为平方码的计算,0
请提供怎样学习编程的实用建议,0
请完善创作一份实验报告,0
请为设计一个企业文化建设提出创意想法,0
请提供如何做好职业规划的实用建议,0
什么是描述交通运输？,0
请创作创作一份园艺种植计划,0
请给我设计一个产品生命周期管理的建议,0
请教我怎样管理旅行预算,0
请计算将1公顷转换为亩的结果,0
请给我创作一个太空冒险小说的建议,0
请翻译：I'm sorry for being late.,0
关于怎样培养新的兴趣爱好，你有什么建议？,0
请为头脑风暴：设计文化传承项目设计一个方案,0
关于如何准备旅行用品，请给出建议,0
请翻译：The delivery will be made on time.,0
请请分析行业地位,0
关于如何应对工作变动，请告诉我最佳实践,0
请对比介绍音乐理论与其他相关概念,0
关于怎样节约购物开支，有什么技巧？,0
量化请分析这段文字的情感色彩,0
全面分析事件的改进空间,0
请翻译：This is very delicious.,0
关于将2升转换为加仑，请给出计算结果,0
请分享如何理财规划的经验,0
请编辑创作一个现代小说,0
协助我创作一份品牌故事,0
如何更好地如何准备紧急联系方式？,0
请翻译：The only thing we have to fear is fear itself.,0
